Date,Time,Piovan Silo Actual[%],Silo 01 Actual[%],Silo 02 Actual[%],Rotary01(N2)[Start/Stop],Rotary01(N2)[Fault/NotFault]
03/09/2023,12:56:03,3.00,6.00,6.00,6,5
03/09/2023,12:56:04,1.00,7.00,2.00,6,6
03/09/2023,12:56:05,1.00,7.00,8.00,4,4
03/09/2023,12:56:06,6.00,8.00,6.00,3,2
03/09/2023,12:56:07,0.00,0.00,7.00,1,6
03/09/2023,12:56:08,2.00,2.00,0.00,9,0
03/09/2023,12:56:09,2.00,2.00,1.00,7,0
03/09/2023,12:56:10,5.00,5.00,0.00,1,9
03/09/2023,12:56:11,2.00,0.00,2.00,2,1
03/09/2023,12:56:12,1.00,1.00,9.00,2,7
03/09/2023,12:56:13,5.00,4.00,7.00,6,1
03/09/2023,12:56:14,1.00,4.00,5.00,3,9
03/09/2023,12:56:15,7.00,6.00,6.00,2,9
03/09/2023,12:56:16,9.00,7.00,9.00,0,8
03/09/2023,12:56:17,4.00,4.00,0.00,2,8
03/09/2023,12:56:18,9.00,9.00,4.00,0,7
03/09/2023,12:56:19,8.00,4.00,4.00,7,3
03/09/2023,12:56:20,0.00,7.00,9.00,8,2
03/09/2023,12:56:21,9.00,5.00,5.00,9,0
03/09/2023,12:56:22,3.00,5.00,6.00,2,2
03/09/2023,12:56:23,4.00,6.00,6.00,3,9
03/09/2023,12:56:24,7.00,2.00,7.00,5,0
03/09/2023,12:56:25,5.00,2.00,8.00,4,4
03/09/2023,12:56:26,4.00,4.00,2.00,4,8
03/09/2023,12:56:27,1.00,2.00,3.00,9,8
03/09/2023,12:56:28,6.00,5.00,0.00,2,6
03/09/2023,12:56:29,7.00,0.00,8.00,7,9
03/09/2023,12:56:30,7.00,4.00,7.00,1,6
03/09/2023,12:56:31,1.00,9.00,0.00,9,8
03/09/2023,12:56:32,0.00,0.00,7.00,7,1
03/09/2023,12:56:33,0.00,7.00,8.00,0,8
03/09/2023,12:56:34,8.00,3.00,9.00,7,2
03/09/2023,12:56:35,6.00,0.00,3.00,5,8
03/09/2023,12:56:36,5.00,1.00,6.00,3,3
03/09/2023,12:56:37,0.00,3.00,8.00,3,9
03/09/2023,12:56:39,3.00,7.00,1.00,9,0
03/09/2023,12:56:40,7.00,1.00,3.00,8,9
03/09/2023,12:56:41,4.00,2.00,1.00,1,5
03/09/2023,12:56:42,2.00,6.00,2.00,0,7
03/09/2023,12:56:43,3.00,1.00,0.00,9,1
03/09/2023,12:56:44,1.00,0.00,9.00,1,9
03/09/2023,12:56:45,9.00,7.00,9.00,8,5
03/09/2023,12:56:46,2.00,9.00,5.00,4,1
03/09/2023,12:56:47,7.00,1.00,1.00,3,4
03/09/2023,12:56:48,9.00,2.00,1.00,0,2
03/09/2023,12:56:49,5.00,5.00,4.00,9,2
03/09/2023,12:56:50,5.00,0.00,7.00,6,7
03/09/2023,12:56:51,6.00,1.00,3.00,8,9
03/09/2023,12:56:52,7.00,7.00,3.00,3,5
03/09/2023,12:56:53,7.00,1.00,6.00,6,8
03/09/2023,12:56:54,1.00,5.00,4.00,2,4
03/09/2023,12:56:55,3.00,3.00,4.00,5,7
03/09/2023,12:56:56,4.00,7.00,4.00,9,4
03/09/2023,12:56:57,0.00,1.00,9.00,1,1
03/09/2023,12:56:58,2.00,3.00,6.00,8,6
03/09/2023,12:56:59,7.00,2.00,2.00,9,3
03/09/2023,12:57:00,9.00,0.00,9.00,9,9
03/09/2023,12:57:01,5.00,8.00,6.00,9,2
03/09/2023,12:57:02,6.00,1.00,7.00,8,9
03/09/2023,12:57:03,8.00,4.00,4.00,5,0
03/09/2023,12:57:04,2.00,6.00,7.00,6,2
03/09/2023,12:57:05,3.00,6.00,1.00,3,3
03/09/2023,12:57:06,5.00,8.00,6.00,3,3
03/09/2023,12:57:07,8.00,8.00,9.00,9,4
03/09/2023,12:57:08,6.00,5.00,8.00,3,1
03/09/2023,12:57:09,5.00,5.00,5.00,9,4
03/09/2023,12:57:10,0.00,5.00,1.00,7,6
03/09/2023,12:57:11,2.00,4.00,8.00,4,4
03/09/2023,12:57:12,5.00,7.00,1.00,2,6
03/09/2023,12:57:13,3.00,9.00,7.00,8,0
03/09/2023,12:57:14,0.00,6.00,7.00,2,0
03/09/2023,12:57:15,8.00,2.00,2.00,8,8
03/09/2023,12:57:16,6.00,5.00,9.00,6,4
03/09/2023,12:57:17,4.00,6.00,8.00,7,1
03/09/2023,12:57:18,4.00,5.00,8.00,4,9
03/09/2023,12:57:19,9.00,3.00,1.00,6,7
03/09/2023,12:57:20,9.00,7.00,9.00,5,6
03/09/2023,12:57:21,7.00,5.00,5.00,4,6
03/09/2023,12:57:22,3.00,7.00,6.00,3,4
03/09/2023,12:57:23,0.00,2.00,5.00,0,3
03/09/2023,12:57:24,2.00,7.00,3.00,4,2
03/09/2023,12:57:25,8.00,9.00,1.00,5,9
03/09/2023,12:57:26,6.00,2.00,6.00,3,0
03/09/2023,12:57:27,2.00,9.00,5.00,4,8
03/09/2023,12:57:28,5.00,3.00,7.00,9,3
03/09/2023,12:57:29,7.00,5.00,2.00,1,4
03/09/2023,12:57:30,8.00,5.00,8.00,9,8
03/09/2023,12:57:31,0.00,2.00,5.00,7,8
03/09/2023,12:57:32,8.00,0.00,1.00,8,1
03/09/2023,12:57:33,9.00,9.00,7.00,7,5
03/09/2023,12:57:34,9.00,2.00,6.00,6,0
03/09/2023,12:57:35,8.00,7.00,6.00,6,1
03/09/2023,12:57:36,8.00,1.00,4.00,6,2
03/09/2023,12:57:37,1.00,5.00,4.00,9,6
03/09/2023,12:57:38,5.00,8.00,3.00,0,5
03/09/2023,12:57:39,5.00,6.00,8.00,8,4
03/09/2023,12:57:40,3.00,9.00,5.00,5,9
03/09/2023,12:57:41,0.00,7.00,3.00,9,4
03/09/2023,12:57:42,4.00,9.00,9.00,5,8
03/09/2023,12:57:43,8.00,0.00,4.00,7,2
03/09/2023,12:57:44,4.00,9.00,0.00,4,3
03/09/2023,12:57:45,4.00,3.00,0.00,1,4
03/09/2023,12:57:46,0.00,6.00,3.00,9,8
03/09/2023,12:57:47,9.00,9.00,8.00,4,1
03/09/2023,12:57:48,5.00,0.00,8.00,6,5
03/09/2023,12:57:49,3.00,2.00,3.00,0,4
03/09/2023,12:57:50,9.00,9.00,5.00,7,9
03/09/2023,12:57:52,7.00,5.00,2.00,8,3
03/09/2023,12:57:53,1.00,1.00,3.00,2,0
03/09/2023,12:57:54,0.00,9.00,2.00,4,1
03/09/2023,12:57:55,5.00,7.00,8.00,2,1
03/09/2023,12:57:56,8.00,7.00,3.00,2,6
03/09/2023,12:57:57,9.00,4.00,3.00,6,2
03/09/2023,12:57:58,2.00,4.00,4.00,8,9
03/09/2023,12:57:59,5.00,6.00,1.00,3,9
03/09/2023,12:58:00,1.00,2.00,0.00,5,0
03/09/2023,12:58:01,2.00,4.00,5.00,1,4
03/09/2023,12:58:02,8.00,6.00,9.00,9,4
03/09/2023,12:58:03,4.00,9.00,2.00,1,3
03/09/2023,12:58:04,4.00,5.00,2.00,7,3
03/09/2023,12:58:05,1.00,6.00,5.00,7,4
03/09/2023,12:58:06,7.00,3.00,8.00,6,1
03/09/2023,12:58:07,7.00,7.00,9.00,5,8
03/09/2023,12:58:08,1.00,5.00,4.00,1,7
03/09/2023,12:58:09,9.00,7.00,6.00,6,9
03/09/2023,12:58:10,7.00,9.00,6.00,8,3
03/09/2023,12:58:11,1.00,9.00,8.00,9,3
03/09/2023,12:58:12,7.00,1.00,8.00,4,0
03/09/2023,12:58:13,6.00,9.00,7.00,0,0
03/09/2023,12:58:14,2.00,4.00,4.00,8,3
03/09/2023,12:58:15,0.00,8.00,2.00,0,8
03/09/2023,12:58:16,5.00,7.00,5.00,8,7
03/09/2023,12:58:17,4.00,8.00,7.00,8,9
03/09/2023,12:58:18,2.00,5.00,8.00,8,9
03/09/2023,12:58:19,0.00,3.00,2.00,2,4
03/09/2023,12:58:20,6.00,2.00,8.00,8,3
03/09/2023,12:58:21,8.00,3.00,5.00,9,8
03/09/2023,12:58:22,6.00,8.00,2.00,3,1
03/09/2023,12:58:23,9.00,9.00,8.00,8,8
03/09/2023,12:58:24,6.00,2.00,1.00,5,7
03/09/2023,12:58:25,8.00,9.00,3.00,6,5
03/09/2023,12:58:26,0.00,4.00,4.00,3,3
03/09/2023,12:58:27,6.00,7.00,2.00,6,8
03/09/2023,12:58:28,3.00,4.00,7.00,6,4
03/09/2023,12:58:29,0.00,6.00,8.00,0,7
03/09/2023,12:58:30,4.00,4.00,3.00,8,0
03/09/2023,12:58:31,6.00,8.00,4.00,1,1
03/09/2023,12:58:32,4.00,8.00,0.00,7,3
03/09/2023,12:58:33,7.00,7.00,0.00,9,0
03/09/2023,12:58:34,2.00,9.00,4.00,4,2
03/09/2023,12:58:35,9.00,7.00,2.00,6,1
03/09/2023,12:58:36,2.00,7.00,9.00,3,9
03/09/2023,12:58:37,4.00,1.00,6.00,5,5
03/09/2023,12:58:38,0.00,6.00,1.00,7,6
03/09/2023,12:58:39,8.00,5.00,4.00,4,5
03/09/2023,12:58:40,2.00,5.00,5.00,7,3
03/09/2023,12:58:41,6.00,7.00,8.00,1,9
03/09/2023,12:58:42,3.00,1.00,8.00,9,2
03/09/2023,12:58:43,6.00,6.00,6.00,5,3
03/09/2023,12:58:44,5.00,0.00,8.00,8,5
03/09/2023,12:58:45,1.00,9.00,1.00,0,5
03/09/2023,12:58:46,0.00,5.00,8.00,9,4
03/09/2023,12:58:47,0.00,0.00,5.00,7,9
03/09/2023,12:58:48,8.00,4.00,6.00,6,0
03/09/2023,12:58:49,3.00,0.00,1.00,8,4
03/09/2023,12:58:50,1.00,6.00,1.00,7,4
03/09/2023,12:58:51,7.00,8.00,1.00,8,2
03/09/2023,12:58:52,2.00,1.00,7.00,0,7
03/09/2023,12:58:53,9.00,5.00,3.00,5,7
03/09/2023,12:58:54,9.00,5.00,7.00,6,3
03/09/2023,12:58:55,7.00,7.00,4.00,5,1
03/09/2023,12:58:56,4.00,8.00,0.00,1,0
03/09/2023,12:58:57,8.00,5.00,0.00,3,5
03/09/2023,12:58:58,1.00,0.00,8.00,1,6
03/09/2023,12:58:59,9.00,2.00,6.00,0,5
03/09/2023,12:59:00,5.00,5.00,1.00,0,1
03/09/2023,12:59:01,0.00,5.00,5.00,0,4
03/09/2023,12:59:02,2.00,5.00,1.00,8,0
03/09/2023,12:59:04,8.00,3.00,0.00,7,9
03/09/2023,12:59:05,1.00,4.00,7.00,8,2
03/09/2023,12:59:06,9.00,4.00,8.00,3,9
03/09/2023,12:59:07,6.00,6.00,7.00,0,5
03/09/2023,12:59:08,4.00,9.00,7.00,8,8
03/09/2023,12:59:09,7.00,8.00,1.00,9,0
03/09/2023,12:59:10,0.00,6.00,7.00,8,3
03/09/2023,12:59:11,9.00,7.00,8.00,9,3
03/09/2023,12:59:12,1.00,0.00,4.00,7,8
03/09/2023,12:59:13,7.00,5.00,9.00,8,0
03/09/2023,12:59:14,5.00,6.00,5.00,3,8
03/09/2023,12:59:15,5.00,0.00,1.00,3,7
03/09/2023,12:59:16,0.00,0.00,1.00,2,7
03/09/2023,12:59:17,3.00,2.00,8.00,1,0
03/09/2023,12:59:18,9.00,6.00,8.00,3,9
03/09/2023,12:59:19,9.00,0.00,3.00,6,4
03/09/2023,12:59:20,2.00,2.00,4.00,1,1
03/09/2023,12:59:21,5.00,4.00,6.00,3,8
03/09/2023,12:59:22,2.00,5.00,7.00,8,2
03/09/2023,12:59:23,9.00,0.00,1.00,0,3
03/09/2023,12:59:24,4.00,2.00,6.00,8,5
03/09/2023,12:59:25,0.00,5.00,0.00,2,8
03/09/2023,12:59:26,3.00,8.00,1.00,9,3
03/09/2023,12:59:27,5.00,9.00,7.00,2,4
03/09/2023,12:59:28,1.00,6.00,5.00,6,1
03/09/2023,12:59:29,6.00,3.00,9.00,1,5
03/09/2023,12:59:30,7.00,1.00,9.00,6,3
03/09/2023,12:59:31,0.00,3.00,5.00,9,0
03/09/2023,12:59:32,2.00,6.00,5.00,0,6
03/09/2023,12:59:33,2.00,6.00,7.00,5,7
03/09/2023,12:59:34,9.00,7.00,4.00,6,1
03/09/2023,12:59:35,7.00,1.00,1.00,6,4
03/09/2023,12:59:36,7.00,6.00,3.00,6,9
03/09/2023,12:59:37,1.00,2.00,0.00,3,1
03/09/2023,12:59:38,7.00,4.00,2.00,9,3
03/09/2023,12:59:39,5.00,8.00,9.00,2,4
03/09/2023,12:59:40,3.00,4.00,6.00,3,3
03/09/2023,12:59:41,7.00,9.00,2.00,0,0
03/09/2023,12:59:42,0.00,0.00,9.00,0,1
03/09/2023,12:59:43,4.00,0.00,0.00,5,9
03/09/2023,12:59:44,5.00,0.00,9.00,1,4
03/09/2023,12:59:45,1.00,2.00,2.00,4,8
03/09/2023,12:59:46,0.00,5.00,7.00,6,4
03/09/2023,12:59:47,1.00,7.00,7.00,9,8
03/09/2023,12:59:48,3.00,7.00,0.00,7,1
03/09/2023,12:59:49,3.00,4.00,4.00,1,9
03/09/2023,12:59:50,1.00,9.00,4.00,1,5
03/09/2023,12:59:51,0.00,4.00,9.00,3,8
03/09/2023,12:59:52,9.00,6.00,7.00,0,0
03/09/2023,12:59:53,0.00,8.00,5.00,9,5
03/09/2023,12:59:54,1.00,9.00,3.00,3,1
03/09/2023,12:59:55,2.00,3.00,0.00,3,1
03/09/2023,12:59:56,0.00,2.00,2.00,5,3
03/09/2023,12:59:57,9.00,1.00,4.00,0,7
03/09/2023,12:59:58,5.00,6.00,3.00,2,4
03/09/2023,12:59:59,8.00,3.00,9.00,3,8
03/09/2023,13:00:00,1.00,0.00,3.00,7,9
03/09/2023,13:00:01,7.00,6.00,2.00,0,7
03/09/2023,13:00:02,8.00,5.00,6.00,6,8
03/09/2023,13:00:03,0.00,4.00,0.00,1,2
03/09/2023,13:00:04,5.00,0.00,7.00,3,3
03/09/2023,13:00:05,5.00,8.00,4.00,2,2
03/09/2023,13:00:06,8.00,3.00,5.00,9,8
03/09/2023,13:00:07,0.00,7.00,6.00,1,6
03/09/2023,13:00:08,7.00,5.00,1.00,3,0
03/09/2023,13:00:09,8.00,2.00,3.00,7,8
03/09/2023,13:00:10,1.00,4.00,0.00,7,2
03/09/2023,13:00:11,4.00,8.00,1.00,8,4
03/09/2023,13:00:12,7.00,5.00,8.00,7,9
03/09/2023,13:00:13,3.00,8.00,7.00,2,3
03/09/2023,13:00:14,3.00,3.00,1.00,8,6
03/09/2023,13:00:16,6.00,8.00,5.00,3,4
03/09/2023,13:00:17,1.00,1.00,0.00,5,9
03/09/2023,13:00:18,0.00,3.00,9.00,9,8
03/09/2023,13:00:19,5.00,3.00,6.00,0,3
03/09/2023,13:00:20,3.00,5.00,8.00,1,6
03/09/2023,13:00:21,8.00,5.00,3.00,3,8
03/09/2023,13:00:22,1.00,0.00,6.00,9,7
03/09/2023,13:00:23,4.00,3.00,3.00,7,5
03/09/2023,13:00:24,8.00,6.00,0.00,8,0
03/09/2023,13:00:25,3.00,8.00,0.00,0,7
03/09/2023,13:00:26,0.00,9.00,0.00,6,7
03/09/2023,13:00:27,3.00,9.00,4.00,5,3
03/09/2023,13:00:28,9.00,9.00,8.00,5,9
03/09/2023,13:00:29,6.00,2.00,5.00,2,0
03/09/2023,13:00:30,0.00,3.00,0.00,8,9
03/09/2023,13:00:31,3.00,5.00,2.00,6,3
03/09/2023,13:00:32,5.00,2.00,3.00,7,7
03/09/2023,13:00:33,5.00,6.00,2.00,3,8
03/09/2023,13:00:34,1.00,6.00,2.00,3,4
03/09/2023,13:00:35,6.00,8.00,4.00,7,3
03/09/2023,13:00:36,4.00,8.00,3.00,1,8
03/09/2023,13:00:37,7.00,0.00,0.00,3,8
03/09/2023,13:00:38,7.00,3.00,0.00,5,4
03/09/2023,13:00:39,2.00,0.00,0.00,8,7
03/09/2023,13:00:40,4.00,0.00,5.00,3,8
03/09/2023,13:00:41,4.00,3.00,5.00,5,4
03/09/2023,13:00:42,9.00,7.00,6.00,8,6
03/09/2023,13:00:43,2.00,1.00,9.00,9,6
03/09/2023,13:00:44,2.00,3.00,8.00,9,5
03/09/2023,13:00:45,0.00,5.00,5.00,1,5
03/09/2023,13:00:46,2.00,8.00,6.00,0,3
03/09/2023,13:00:47,3.00,6.00,9.00,9,3
03/09/2023,13:00:48,4.00,7.00,5.00,5,0
03/09/2023,13:00:49,7.00,3.00,5.00,7,6
03/09/2023,13:00:50,2.00,8.00,7.00,4,3
03/09/2023,13:00:51,1.00,1.00,7.00,4,8
03/09/2023,13:00:52,3.00,2.00,0.00,7,3
03/09/2023,13:00:53,6.00,4.00,7.00,8,4
03/09/2023,13:00:54,7.00,9.00,9.00,8,3
03/09/2023,13:00:55,5.00,5.00,0.00,4,8
03/09/2023,13:00:56,1.00,2.00,2.00,6,1
03/09/2023,13:00:57,7.00,4.00,5.00,2,7
03/09/2023,13:00:58,4.00,1.00,1.00,8,0
03/09/2023,13:00:59,3.00,7.00,4.00,0,2
03/09/2023,13:01:00,1.00,8.00,0.00,4,3
03/09/2023,13:01:01,0.00,0.00,0.00,3,6
03/09/2023,13:01:02,8.00,3.00,0.00,7,6
03/09/2023,13:01:03,0.00,1.00,3.00,7,4
03/09/2023,13:01:04,8.00,9.00,8.00,0,7
03/09/2023,13:01:05,3.00,8.00,3.00,2,5
03/09/2023,13:01:06,1.00,4.00,5.00,4,6
03/09/2023,13:01:07,2.00,4.00,3.00,1,7
03/09/2023,13:01:08,0.00,3.00,2.00,7,9
03/09/2023,13:01:09,5.00,4.00,6.00,2,9
03/09/2023,13:01:10,9.00,8.00,8.00,9,3
03/09/2023,13:01:11,9.00,7.00,1.00,0,7
03/09/2023,13:01:12,4.00,5.00,9.00,8,0
03/09/2023,13:01:13,6.00,1.00,3.00,7,4
03/09/2023,13:01:14,7.00,3.00,6.00,0,5
03/09/2023,13:01:15,7.00,7.00,2.00,5,8
03/09/2023,13:01:16,0.00,9.00,5.00,7,9
03/09/2023,13:01:17,6.00,6.00,5.00,9,4
03/09/2023,13:01:18,8.00,7.00,8.00,7,4
03/09/2023,13:01:19,8.00,1.00,3.00,1,6
03/09/2023,13:01:20,3.00,7.00,3.00,4,9
03/09/2023,13:01:21,1.00,6.00,9.00,7,7
03/09/2023,13:01:22,2.00,1.00,1.00,7,3
03/09/2023,13:01:23,9.00,0.00,3.00,1,3
03/09/2023,13:01:24,9.00,4.00,1.00,2,4
03/09/2023,13:01:25,8.00,3.00,6.00,6,3
03/09/2023,13:01:26,8.00,4.00,1.00,4,1
03/09/2023,13:01:27,9.00,6.00,8.00,8,8
03/09/2023,13:01:29,6.00,0.00,2.00,9,3
03/09/2023,13:01:30,9.00,6.00,9.00,4,0
03/09/2023,13:01:31,1.00,9.00,6.00,3,6
03/09/2023,13:01:32,2.00,9.00,8.00,7,8
03/09/2023,13:01:33,6.00,1.00,4.00,3,7
03/09/2023,13:01:34,9.00,2.00,6.00,1,0
03/09/2023,13:01:35,2.00,1.00,1.00,3,6
03/09/2023,13:01:36,2.00,2.00,0.00,6,4
03/09/2023,13:01:37,4.00,6.00,3.00,6,3
03/09/2023,13:01:38,6.00,0.00,6.00,4,7
03/09/2023,13:01:39,9.00,3.00,3.00,6,3
03/09/2023,13:01:40,8.00,7.00,4.00,5,5
03/09/2023,13:01:41,5.00,8.00,0.00,6,3
03/09/2023,13:01:42,6.00,1.00,8.00,5,8
03/09/2023,13:01:43,1.00,4.00,6.00,3,0
03/09/2023,13:01:44,5.00,9.00,8.00,1,9
03/09/2023,13:01:45,9.00,1.00,2.00,4,4
03/09/2023,13:01:46,9.00,5.00,3.00,2,4
03/09/2023,13:01:47,9.00,5.00,8.00,7,1
03/09/2023,13:01:48,2.00,4.00,0.00,0,8
03/09/2023,13:01:49,3.00,0.00,9.00,9,1
03/09/2023,13:01:50,3.00,1.00,9.00,5,0
03/09/2023,13:01:51,1.00,1.00,8.00,5,9
03/09/2023,13:01:52,3.00,3.00,6.00,2,0
03/09/2023,13:01:53,0.00,0.00,9.00,2,3
03/09/2023,13:01:54,0.00,3.00,5.00,3,3
03/09/2023,13:01:55,0.00,4.00,7.00,1,0
03/09/2023,13:01:56,0.00,8.00,4.00,4,8
03/09/2023,13:01:57,4.00,3.00,0.00,3,5
03/09/2023,13:01:58,9.00,9.00,6.00,6,9
03/09/2023,13:01:59,2.00,7.00,5.00,7,7
03/09/2023,13:02:00,5.00,1.00,8.00,2,0
03/09/2023,13:02:01,3.00,6.00,5.00,3,0
03/09/2023,13:02:02,0.00,6.00,8.00,1,8
03/09/2023,13:02:03,7.00,4.00,3.00,4,2
03/09/2023,13:02:04,6.00,2.00,9.00,5,4
03/09/2023,13:02:05,5.00,7.00,1.00,0,9
03/09/2023,13:02:06,2.00,2.00,7.00,4,2
03/09/2023,13:02:07,9.00,8.00,6.00,4,3
03/09/2023,13:02:08,8.00,1.00,4.00,9,2
03/09/2023,13:02:09,8.00,1.00,1.00,4,1
03/09/2023,13:02:10,8.00,6.00,3.00,0,3
03/09/2023,13:02:11,5.00,0.00,6.00,3,4
03/09/2023,13:02:12,1.00,4.00,2.00,4,6
03/09/2023,13:02:13,6.00,9.00,7.00,6,7
03/09/2023,13:02:14,7.00,5.00,4.00,6,2
03/09/2023,13:02:15,8.00,8.00,4.00,6,6
03/09/2023,13:02:16,4.00,8.00,2.00,3,7
03/09/2023,13:02:17,9.00,0.00,1.00,8,2
03/09/2023,13:02:18,2.00,0.00,1.00,1,8
03/09/2023,13:02:19,4.00,1.00,9.00,7,5
03/09/2023,13:02:20,5.00,5.00,2.00,7,8
03/09/2023,13:02:21,7.00,7.00,8.00,4,3
03/09/2023,13:02:22,3.00,7.00,4.00,2,3
03/09/2023,13:02:23,3.00,9.00,4.00,9,6
03/09/2023,13:02:24,0.00,9.00,6.00,7,4
03/09/2023,13:02:25,1.00,9.00,9.00,8,5
03/09/2023,13:02:26,7.00,9.00,8.00,6,9
03/09/2023,13:02:27,3.00,5.00,4.00,3,4
03/09/2023,13:02:28,3.00,4.00,8.00,1,0
03/09/2023,13:02:29,6.00,7.00,3.00,5,8
03/09/2023,13:02:30,4.00,0.00,6.00,9,2
03/09/2023,13:02:31,1.00,6.00,5.00,3,5
03/09/2023,13:02:32,8.00,7.00,0.00,4,5
03/09/2023,13:02:33,6.00,9.00,8.00,7,0
03/09/2023,13:02:34,1.00,6.00,9.00,9,7
03/09/2023,13:02:35,1.00,2.00,8.00,6,1
03/09/2023,13:02:36,0.00,2.00,7.00,8,4
03/09/2023,13:02:37,0.00,5.00,5.00,7,4
03/09/2023,13:02:38,1.00,4.00,6.00,2,3
03/09/2023,13:02:39,8.00,6.00,1.00,9,0
03/09/2023,13:02:41,6.00,2.00,5.00,1,5
03/09/2023,13:02:42,3.00,0.00,7.00,8,9
03/09/2023,13:02:43,2.00,8.00,0.00,1,1
03/09/2023,13:02:44,1.00,1.00,4.00,8,9
03/09/2023,13:02:45,4.00,6.00,2.00,2,8
03/09/2023,13:02:46,3.00,2.00,3.00,5,0
03/09/2023,13:02:47,1.00,6.00,5.00,8,3
03/09/2023,13:02:48,7.00,0.00,0.00,5,0
03/09/2023,13:02:49,6.00,6.00,4.00,0,6
03/09/2023,13:02:50,0.00,0.00,7.00,9,1
03/09/2023,13:02:51,4.00,8.00,1.00,1,3
03/09/2023,13:02:52,7.00,6.00,2.00,2,0
03/09/2023,13:02:53,7.00,9.00,3.00,7,9
03/09/2023,13:02:54,6.00,2.00,0.00,2,4
03/09/2023,13:02:55,8.00,6.00,7.00,1,3
03/09/2023,13:02:56,1.00,2.00,1.00,9,3
03/09/2023,13:02:57,2.00,0.00,1.00,8,3
03/09/2023,13:02:58,1.00,7.00,3.00,6,8
03/09/2023,13:02:59,2.00,1.00,4.00,0,0
03/09/2023,13:03:00,2.00,1.00,6.00,7,4
03/09/2023,13:03:01,6.00,2.00,5.00,5,4
03/09/2023,13:03:02,1.00,6.00,6.00,5,8
03/09/2023,13:03:03,7.00,9.00,9.00,7,4
03/09/2023,13:03:04,0.00,9.00,2.00,3,7
03/09/2023,13:03:05,3.00,6.00,8.00,9,7
03/09/2023,13:03:06,2.00,2.00,9.00,2,8
03/09/2023,13:03:07,3.00,2.00,5.00,5,8
03/09/2023,13:03:08,7.00,7.00,9.00,0,9
03/09/2023,13:03:09,9.00,7.00,4.00,2,2
03/09/2023,13:03:10,4.00,6.00,4.00,3,7
03/09/2023,13:03:11,8.00,5.00,0.00,5,2
03/09/2023,13:03:12,5.00,4.00,9.00,3,3
03/09/2023,13:03:13,7.00,8.00,8.00,2,6
03/09/2023,13:03:14,7.00,5.00,4.00,9,3
03/09/2023,13:03:15,6.00,7.00,6.00,0,6
03/09/2023,13:03:16,4.00,2.00,7.00,5,4
03/09/2023,13:03:17,6.00,0.00,6.00,9,2
03/09/2023,13:03:18,4.00,4.00,8.00,2,8
03/09/2023,13:03:19,6.00,9.00,6.00,8,3
03/09/2023,13:03:20,8.00,6.00,4.00,5,6
03/09/2023,13:03:21,5.00,2.00,4.00,1,7
03/09/2023,13:03:22,2.00,4.00,9.00,3,3
03/09/2023,13:03:23,4.00,2.00,2.00,6,5
03/09/2023,13:03:24,9.00,2.00,4.00,3,6
03/09/2023,13:03:25,0.00,9.00,5.00,8,1
03/09/2023,13:03:26,0.00,8.00,8.00,9,5
03/09/2023,13:03:27,4.00,4.00,1.00,4,8
03/09/2023,13:03:28,7.00,4.00,8.00,0,4
03/09/2023,13:03:29,2.00,9.00,8.00,9,0
03/09/2023,13:03:30,6.00,1.00,4.00,0,8
03/09/2023,13:03:31,4.00,2.00,0.00,7,3
03/09/2023,13:03:32,5.00,5.00,9.00,3,0
03/09/2023,13:03:33,3.00,2.00,4.00,7,6
03/09/2023,13:03:34,8.00,4.00,0.00,8,6
03/09/2023,13:03:35,5.00,1.00,8.00,5,2
03/09/2023,13:03:36,3.00,6.00,5.00,8,5
03/09/2023,13:03:37,5.00,3.00,8.00,6,3
03/09/2023,13:03:38,4.00,3.00,3.00,5,3
03/09/2023,13:03:39,3.00,3.00,6.00,5,4
03/09/2023,13:03:40,8.00,0.00,6.00,3,9
03/09/2023,13:03:41,8.00,2.00,3.00,6,0
03/09/2023,13:03:42,8.00,0.00,3.00,7,9
03/09/2023,13:03:43,8.00,8.00,0.00,9,4
03/09/2023,13:03:44,3.00,2.00,2.00,9,3
03/09/2023,13:03:45,9.00,5.00,9.00,1,0
03/09/2023,13:03:46,5.00,3.00,9.00,6,7
03/09/2023,13:03:47,8.00,9.00,5.00,6,8
03/09/2023,13:03:48,7.00,5.00,4.00,8,8
03/09/2023,13:03:49,8.00,5.00,6.00,6,4
03/09/2023,13:03:50,5.00,3.00,4.00,6,0
03/09/2023,13:03:51,2.00,6.00,9.00,1,3
03/09/2023,13:03:52,8.00,0.00,4.00,3,8
03/09/2023,13:03:54,2.00,5.00,9.00,7,0
03/09/2023,13:03:55,7.00,4.00,6.00,8,4
03/09/2023,13:03:56,2.00,1.00,8.00,8,1
03/09/2023,13:03:57,8.00,4.00,9.00,8,5
03/09/2023,13:03:58,3.00,6.00,4.00,2,7
03/09/2023,13:03:59,7.00,2.00,5.00,0,4
03/09/2023,13:04:00,2.00,0.00,4.00,6,0
03/09/2023,13:04:01,3.00,3.00,9.00,7,7
03/09/2023,13:04:02,6.00,1.00,5.00,9,7
03/09/2023,13:04:03,7.00,2.00,8.00,0,7
03/09/2023,13:04:04,7.00,2.00,9.00,2,0
03/09/2023,13:04:05,8.00,5.00,5.00,0,8
03/09/2023,13:04:06,7.00,9.00,2.00,4,1
03/09/2023,13:04:07,7.00,8.00,9.00,3,6
03/09/2023,13:04:08,9.00,7.00,1.00,5,9
03/09/2023,13:04:09,9.00,7.00,6.00,5,8
